Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,atr_gr_id,atr_gr_tipo,atr_gr_visible,atr_gr_tiene_q,atr_gr_alerta,equip_a_codigo,equip_a_observaciones,equip_a_estado_fecha,equip_a_fecha_declaracion,estado_id,equip_b_senalizacion_ext,equip_b_acceso_modo,equip_b_nombre,cerramiento_id,acc_id,acc_dis_id,equip_b_tiene_interes,equip_b_superficie_aprox,cerramiento_material_id,web,otro_punto_interes_tipo,otro_punto_interes_descripcion,OGR_GEOM_WKT
,,,,,,-1,-1,-1,,,76550,13,true,true,,BSFPI0004,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Valle del Arroyo Milanos,1,3,2,true,0,1,,4,"Flora, fauna y paisaje de los ríos. La importancia del agua",POINT (-6.07103125379474 40.470757724678577)
,,,,,,-1,-1,-1,,,76551,13,true,true,,BSFPI0005,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Valle del Río Alagón,1,3,2,true,0,1,,4,"Flora, fauna y paisaje de los ríos. La importancia del agua",POINT (-6.048122723705514 40.411942230401223)
,,,,,,-1,-1,-1,,,76552,13,true,true,,BSFPI0006,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Valle del Río Cabril,1,3,2,true,0,1,,4,"Flora, fauna y paisaje de los ríos. La importancia del agua",POINT (-6.088565151156383 40.433062120934608)
,,,,,,-1,-1,-1,,,76553,13,true,true,,BSFPI0007,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Arroyos al Duero: Robledales y Turberas,1,3,2,true,0,1,,4,"Flora, fauna y paisaje de los ríos. La importancia del agua",POINT (-6.133294710168589 40.567541683862437)
,,,,,,-1,-1,-1,,,76554,13,true,true,,BSFPI0008,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,El Pinar de pino silvestre,1,3,2,true,0,1,,3,"Flora, fauna y paisaje de nuestros bosques",POINT (-6.156935282388035 40.514543216610292)
,,,,,,-1,-1,-1,,,76556,13,true,true,,BSFPI0010,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,El robledal de rebollo o melojo,1,3,2,true,0,1,,3,"Flora, fauna y paisaje de nuestros bosques",POINT (-6.114255811300077 40.533759995315314)
,,,,,,-1,-1,-1,,,76557,13,true,true,false,BSFPI0011,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Vegetación relicta: El Carballo o Roble gallego,1,3,2,true,0,1,,3,"Flora, fauna y paisaje de nuestros bosques",POINT (-6.050981744292288 40.463846229625453)
,,,,,,-1,-1,-1,,,76558,13,true,true,,BSFPI0012,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Las Turberas,1,3,2,true,0,1,,4,"Flora, fauna y paisaje de las turberas",POINT (-6.222302173507535 40.558429337070521)
,,,,,,-1,-1,-1,,,76559,13,true,true,,BSFPI0013,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,El Encinar,1,3,2,true,0,1,,3,"Flora, fauna y paisaje de nuestros bosques",POINT (-6.277254106068008 40.511423776072199)
,,,,,,-1,-1,-1,,,76560,13,true,true,,BSFPI0014,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Los Canchales,1,3,2,true,0,1,,1,Las formaciones geológicas del Parque Natural,POINT (-6.258807966370171 40.510345981393229)
,,,,,,-1,-1,-1,,,76561,13,true,true,,BSFPI0015,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Cultivos tradicionales,1,3,2,true,0,1,,2,La agricultura de los habitantes del Parque Natural,POINT (-5.997532216125752 40.471037758367601)
,,,,,,-1,-1,-1,,,76562,13,true,true,,BSFPI0016,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Laguna de San Marcos,1,3,2,true,0,1,,4,"Flora, fauna y paisaje de las lagunas",POINT (-6.08654816730895 40.501527309086562)
,,,,,,-1,-1,-1,,,72605,13,true,false,,ARDPI00059,,2010-07-15T22:00:00Z,2002-04-10T22:00:00Z,1,true,Carretera,Lavaderos de Corporario,1,1,2,true,0,1,,2,Lavaderos y fuente de Corporario,POINT (-6.605599669542654 41.21438847180125)
,,,,,,-1,-1,-1,,,76564,13,true,true,,BSFPI0018,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Sierra de Béjar y Candelario,1,3,2,true,0,1,,7,Una vista desde lo alto al Parque Natural,POINT (-6.059519003063745 40.470081564854809)
,,,,,,-1,-1,-1,,,76565,13,true,true,,BSFPI0019,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Mirador a Miranda del Castañar,1,3,2,true,0,1,,7,Una vista desde lo alto al Parque Natural,POINT (-6.039424039389355 40.492365327454088)
,,,,,,-1,-1,-1,,,76566,13,true,true,,BSFPI0020,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Monsagro: Valle del Río Agadón,1,3,2,true,0,1,,7,Una vista desde lo alto al Parque Natural,POINT (-6.176488562334201 40.508888407804243)
,,,,,,-1,-1,-1,,,76567,13,true,true,,BSFPI0021,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Fauna de la Peña de Francia,1,3,2,true,0,1,,8,,POINT (-6.169716031486605 40.512615735602964)
,,,,,,-1,-1,-1,,,76568,13,true,true,,BSFPI0022,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Pesquera Tradicional,1,3,2,true,0,1,,2,La pesca de los habitantes del Parque Natural,POINT (-6.015693295191999 40.423683369638105)
,,,,,,-1,-1,-1,,,76569,13,true,true,,BSFPI0023,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Flora y Fauna de Monsagro,1,3,2,true,0,1,,8,,POINT (-6.311057770067523 40.492487629385948)
,,,,,,-1,-1,-1,,,89220,13,true,false,,SGRPI00046,,2011-06-12T22:00:00Z,1996-06-19T22:00:00Z,2,false,,Iglesia de San Juan Bautista,4,1,2,true,0,4,,5,Iglesia del pueblo de Navacepeda de Tomes,POINT (-5.251393330571511 40.360609758121832)
,,,,,,-1,-1,-1,,,76572,13,true,true,,BSFPI0026,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Fuentes de Miranda del Castañar,3,3,2,true,0,1,,2,Los sistemas de riego en el Parque Natural,POINT (-5.994084895959165 40.486378556749919)
,,,,,,-1,-1,-1,,,76573,13,true,true,,BSFPI0027,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Molino de Herguijuela de la Sierra,3,3,2,true,0,1,,2,La transformación tradicional de los cereales en el Parque Natural,POINT (-6.151071953345696 40.467700574555842)
,,,,,,-1,-1,-1,,,76574,13,true,false,,BSFPI0028,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Canchal de las Cabras Pintadas,3,3,2,true,0,1,,4,Las pinturas rupestres del Valle de Batuecas,POINT (-6.077332595568473 40.448959789391985)
,,,,,,-1,-1,-1,,,76575,13,true,false,,BSFPI0029,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Valle de Batuecas,1,3,2,true,0,1,,4,"Paraje en el que conviven flora, fauna, agua, paisaje y la espiritualidad",POINT (-6.149687456343873 40.463640342710917)
,,,,,,-1,-1,-1,,,76576,13,true,false,,BSFPI0030,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Carbonera del Agadón,1,3,2,true,0,1,,2,Elarboración tradicional del carbón por los habitantes del Parque Natural,POINT (-6.187734496021704 40.506736996582902)
,,,,,,-1,-1,-1,,,89222,13,true,false,,SGRPI00048,,2011-06-12T22:00:00Z,1996-06-19T22:00:00Z,2,false,,San Martín del Pimpollar,4,3,2,true,0,4,,2,,POINT (-5.051872658325369 40.367254259495596)
,,,,,,-1,-1,-1,,,76578,13,true,false,,BSFPI0032,,2010-07-06T22:00:00Z,2000-07-10T22:00:00Z,1,true,,Vía Crucis de la Peña de Francia,1,3,2,true,0,1,,2,Camino de peregrinación a la Virgen de la Peña de Francia,POINT (-6.166913284805488 40.514702239321501)
,,,,,,-1,-1,-1,,,77652,13,false,false,,CRLPI00002,Senda del rio,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,,Basilica Ma-16,4,3,2,true,0,4,,1,Sima,POINT (-3.113221496582864 41.779079292217304)
,,,,,,-1,-1,-1,,,77653,13,false,false,,CRLPI00043,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Bodega Ma-22,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.115453372740214 41.775582388396039)
,,,,,,-1,-1,-1,,,77654,13,false,false,,CRLPI00144,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Bosque,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.104114847939371 41.773107313569632)
,,,,,,-1,-1,-1,,,77655,13,false,false,,CRLPI00044,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,C Gato,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.059811599920635 41.719502448536993)
,,,,,,-1,-1,-1,,,77656,13,false,false,,CRLPI00008,SI-5(4 permisos),2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,,C.Merino,4,3,2,true,0,4,,1,Sima,POINT (-3.057755926170928 41.746434385696887)
,,,,,,-1,-1,-1,,,77657,13,false,false,,CRLPI00145,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Cabras,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.121615583443117 41.776440694509972)
,,,,,,-1,-1,-1,,,77658,13,false,false,,CRLPI00016,SI-14(1 permiso),2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Cabras o Ma-13,4,3,2,true,0,4,,1,Cueva,POINT (-3.114374075156062 41.777619030754039)
,,,,,,-1,-1,-1,,,77659,13,true,false,,CRLPI00035,Senda de las Gullurias,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,Acceso peatonal por la Senda de las Gullurias,Calera,1,2,2,true,0,1,,9,,POINT (-3.05517513336683 41.724179402636814)
,,,,,,-1,-1,-1,,,77660,13,false,false,,CRLPI00146,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Campana,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.066618117986869 41.756445324324396)
,,,,,,-1,-1,-1,,,77661,13,true,false,,CRLPI00023,Senda del Castillo/GR86,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,Acceso peatonal por la Senda del Castillo,Canal romano-Cueva de la zorra,3,2,2,true,0,5,,2,Canal romano Ucero,POINT (-3.053243216899969 41.714164522369316)
,,,,,,-1,-1,-1,,,77662,13,true,false,,CRLPI00024,Senda del Castillo/GR86,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,Senda del Castillo,Canal romano-Ucero,1,1,2,true,0,1,,2,Canal romano Ucero,POINT (-3.049203989575353 41.713914126438041)
,,,,,,-1,-1,-1,,,77663,13,false,false,,CRLPI00003,SI-2(5 permisos),2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,,Candelones1 Ma12 A4,4,3,2,true,0,4,,1,Cueva,POINT (-3.12043457492013 41.77546919169221)
,,,,,,-1,-1,-1,,,77664,13,false,false,,CRLPI00147,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Capilla,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.067442581088661 41.751166769318957)
,,,,,,-1,-1,-1,,,77665,13,false,false,,CRLPI00009,SI-6(6 permisos),2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,,Carlista 1,4,3,2,true,0,4,,1,Sima,POINT (-3.069407688220563 41.755407873919161)
,,,,,,-1,-1,-1,,,77666,13,true,false,,CRLPI00025,Senda del Castillo,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,Acceso peatonal por la Senda del Castillo,Castillo de Ucero,1,2,2,true,0,1,,2,Castillo-Ucero,POINT (-3.045685638059851 41.719238722592564)
,,,,,,-1,-1,-1,,,77667,13,false,false,,CRLPI00045,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Chorron Ma-23,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.128102437580519 41.789187421915194)
,,,,,,-1,-1,-1,,,77668,13,true,false,,CRLPI00034,Senda del rio,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,Acceso peatonal por la Senda del Río,Chozo Resineros,1,2,2,true,0,1,,9,,POINT (-3.14784040369928 41.836593824938355)
,,,,,,-1,-1,-1,,,77669,13,true,false,,CRLPI00192,Georuta 3: El Paisaje de las Rocas,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Pozo Perín,Cien metros de agua subterránea bajo tus pies,4,3,2,true,0,4,,1,PI GEO 9 (Georuta 3),POINT (-3.094121467832667 41.776637640283688)
,,,,,,-1,-1,-1,,,77670,13,false,false,,CRLPI00004,SI-1(2 permisos),2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,,Cj3,4,3,2,true,0,4,,1,Cueva,POINT (-3.070872540467517 41.774870964879241)
,,,,,,-1,-1,-1,,,77671,13,false,false,,CRLPI00046,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,CJ6,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.086106269454275 41.766529151612588)
,,,,,,-1,-1,-1,,,77672,13,false,false,,CRLPI00047,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,CJ7,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.087107217581574 41.768302762377047)
,,,,,,-1,-1,-1,,,77673,13,false,false,,CRLPI00048,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,CJ8,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.088262295149297 41.768373936255237)
,,,,,,-1,-1,-1,,,77674,13,false,false,,CRLPI00049,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,CMONO,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.132619791879051 41.808763251509255)
,,,,,,-1,-1,-1,,,77675,13,false,false,,CRLPI00050,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,CNEGRA,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.127241879486922 41.810453617702734)
,,,,,,-1,-1,-1,,,77676,13,false,false,,CRLPI00051,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,COLEGA,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.157969746449465 41.82699707701881)
,,,,,,-1,-1,-1,,,77677,13,false,false,,CRLPI00052,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,COLMEN,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.018005354253448 41.74116940709186)
,,,,,,-1,-1,-1,,,77678,13,true,false,,CRLPI00027,Senda del rio,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,Acceso peatonal por la Senda del Río,Colmenar de los Frailes,1,2,2,true,0,1,,2,,POINT (-3.071016694368653 41.752839909448483)
,,,,,,-1,-1,-1,,,77679,13,false,false,,CRLPI00053,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,CORZO P-33,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.086881483946049 41.770419561228685)
,,,,,,-1,-1,-1,,,77680,13,false,false,,CRLPI00148,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Covacho Oscuro,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.084662435508372 41.748111019414814)
,,,,,,-1,-1,-1,,,77681,13,false,false,,CRLPI00149,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Covalucia,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.012453109050754 41.760607157307206)
,,,,,,-1,-1,-1,,,77682,13,false,false,,CRLPI00054,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,COVATI,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.111250274101835 41.773388847171638)
,,,,,,-1,-1,-1,,,77683,13,false,false,,CRLPI00055,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Cueva Ermita,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.069209927780072 41.750472182659443)
,,,,,,-1,-1,-1,,,77684,13,false,false,,CRLPI00150,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Cueva Fría,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.049940968519386 41.734224591819661)
,,,,,,-1,-1,-1,,,77685,13,true,false,,CRLPI00029,Senda del Rio,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,true,Acceso peatonal por la Senda del Río,Cueva Grande,1,2,2,true,0,1,,10,,POINT (-3.068033105275804 41.752265269751781)
,,,,,,-1,-1,-1,,,77686,13,false,false,,CRLPI00056,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Cueva Llana,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.075394046664054 41.741794584770602)
,,,,,,-1,-1,-1,,,77687,13,false,false,,CRLPI00057,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Cueva Lucia,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.0118122749029 41.742800472489783)
,,,,,,-1,-1,-1,,,77688,13,false,false,,CRLPI00058,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Cueva Sabuco,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.059632074085417 41.733373314692891)
,,,,,,-1,-1,-1,,,77689,13,false,false,,CRLPI00059,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Cueva Tocinos,4,3,2,true,0,4,,1,Sima/Cueva,POINT (-3.044081372446105 41.728993929395742)
,,,,,,-1,-1,-1,,,77690,13,false,false,,CRLPI00010,SI-19(1 permiso),2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,3,false,,Del Rio,4,3,2,true,0,4,,1,Sima,POINT (-3.019279164860884 41.738016759099473)
,,,,,,-1,-1,-1,,,77691,13,true,false,,CRLPI00214,Georuta 5: Los caminos del agua subterránea,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Mirador Galiana,Desde el mirador de la Galiana,4,3,2,true,0,4,,1,PI GEO 10 (Georuta 5),POINT (-3.043025293967832 41.732002664088377)
,,,,,,-1,-1,-1,,,77692,13,true,false,,CRLPI00204,Georuta 4: Patrimonio geológico y patrimonio cultural,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Entrada a Navas del Pinar desde carretera de Burgos,"El ""derrubium montium"" del Pico de Navas",4,3,2,true,0,4,,1,PI GEO 8 (Georuta 4),POINT (-3.223368375943209 41.854251205298077)
,,,,,,-1,-1,-1,,,77693,13,true,false,,CRLPI00215,Georuta 6: Navegando por el mar cretácico,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Entrada a Navas del Pinar desde carretera de Burgos,"El ""derrubium montium"" del Pico de Navas",4,3,2,true,0,4,,1,PI GEO 1 (Georuta 6),POINT (-3.223368375943209 41.854251205298077)
,,,,,,-1,-1,-1,,,77694,13,true,false,,CRLPI00184,Georuta 3: El Paisaje de las Rocas,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Pradera Ermita,El aluvial del río Lobos,4,3,2,true,0,4,,1,PI GEO 1 (Georuta 3),POINT (-3.067225187304583 41.750311235796701)
,,,,,,-1,-1,-1,,,77695,13,true,false,,CRLPI00173,Georuta 1: A las puertas del Cañón,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Subida camino de las Gullurías,El anticlinal de Ucero,4,3,2,true,0,4,,1,PI GEO 6 (Georuta 1),POINT (-3.050196409738767 41.722533404278593)
,,,,,,-1,-1,-1,,,77696,13,true,false,,CRLPI00198,Georuta 4: Patrimonio geológico y patrimonio cultural,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Ermita de Arganza,El cabalgamiento de San Leonardo de Yagüe,4,3,2,true,0,4,,1,PI GEO 2 (Georuta 4),POINT (-3.087008518111612 41.819885287763441)
,,,,,,-1,-1,-1,,,77697,13,true,false,,CRLPI00181,Georuta 2: Itinerario geológico por el cañón,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Ermita San Bartolomé,El cañón visto desde el cielo,4,3,2,true,0,4,,1,PI GEO 7 (Georuta 2),POINT (-3.068381306618651 41.751688617922568)
,,,,,,-1,-1,-1,,,77698,13,true,false,,CRLPI00221,Georuta 6: Navegando por el mar cretácico,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Ermita Cristo Miranda,El cerro del Castillar,4,3,2,true,0,4,,1,PI GEO 7 (Georuta 6),POINT (-3.138013923122388 41.764262818131698)
,,,,,,-1,-1,-1,,,77699,13,true,false,,CRLPI00203,Georuta 4: Patrimonio geológico y patrimonio cultural,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Llegando al Pico Navas cuando se acaba el camino,El lapiaz del Pico Navas,4,3,2,true,0,4,,1,PI GEO 7 (Georuta 4),POINT (-3.213866889296515 41.840894194841269)
,,,,,,-1,-1,-1,,,77700,13,true,false,,CRLPI00170,Georuta 1: A las puertas del Cañón,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Nacedero Galiana,El manantial de la Galiana,4,3,2,true,0,4,,1,PI GEO 3 (Georuta 1),POINT (-3.044961169019398 41.731956887988275)
,,,,,,-1,-1,-1,,,77701,13,true,false,,CRLPI00212,Georuta 5: Los caminos del agua subterránea,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Nacedero Galiana,El manantial de la Galiana,4,3,2,true,0,4,,1,PI GEO 8 (Georuta 5),POINT (-3.044961169019398 41.731956887988275)
,,,,,,-1,-1,-1,,,77702,13,true,false,,CRLPI00209,Georuta 5: Los caminos del agua subterránea,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Nacimiento,El manantial de Rejas de Ucero,4,3,2,true,0,4,,1,PI GEO 5 (Georuta 5),POINT (-3.105601923040829 41.711408216451439)
,,,,,,-1,-1,-1,,,77703,13,true,false,,CRLPI00217,Georuta 6: Navegando por el mar cretácico,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Carretera Espejón a Ermita Brezales,"El pliegue en ""slump"" de Espejón",4,3,2,true,0,4,,1,PI GEO 3 (Georuta 6),POINT (-3.26176769063333 41.834823500117501)
,,,,,,-1,-1,-1,,,77704,13,true,false,,CRLPI00206,Georuta 5: Los caminos del agua subterránea,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,,El puente de Siete Ojos,4,3,2,true,0,4,,1,PI GEO 2 (Georuta 5),POINT (-3.105612312459522 41.791128767219014)
,,,,,,-1,-1,-1,,,77705,13,true,false,,CRLPI00201,Georuta 4: Patrimonio geológico y patrimonio cultural,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Puente romano,El puente romano,4,3,2,true,0,4,,1,PI GEO 5 (Georuta 4),POINT (-3.16714801073497 41.841746269354346)
,,,,,,-1,-1,-1,,,77706,13,true,false,,CRLPI00200,Georuta 4: Patrimonio geológico y patrimonio cultural,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,"Hontoria del pinar, calle al puente romano",El relieve en cuesta de la Ermita de San Juan,4,3,2,true,0,4,,1,PI GEO 4 (Georuta 4),POINT (-3.165962633651489 41.844477051229326)
,,,,,,-1,-1,-1,,,77707,13,true,false,,CRLPI00195,Georuta 3: El Paisaje de las Rocas,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Sumidero del Lobos,El río desaparece: el Apretadero,4,3,2,true,0,4,,1,PI GEO 12 (Georuta 3),POINT (-3.136490071424708 41.817207150139204)
,,,,,,-1,-1,-1,,,77708,13,true,false,,CRLPI00168,Georuta 1: A las puertas del Cañón,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Mirador Galiana,El río Lobos y el río Ucero,4,3,2,true,0,4,,1,PI GEO 1 (Georuta 1),POINT (-3.043025293967832 41.732002664088377)
,,,,,,-1,-1,-1,,,77709,13,true,false,,CRLPI00193,Georuta 3: El Paisaje de las Rocas,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,7 ojos camino de la Ermita,El río que no se ve,4,3,2,true,0,4,,1,PI GEO 10 (Georuta 3),POINT (-3.104889548975999 41.790733126104982)
,,,,,,-1,-1,-1,,,77710,13,true,false,,CRLPI00207,Georuta 5: Los caminos del agua subterránea,2010-04-15T22:00:00Z,2010-01-14T23:00:00Z,3,false,Sumidero Chorrón,El sumidero del Chorrón,4,3,2,true,0,4,,1,PI GEO 3 (Georuta 5),POINT (-3.126878570161986 41.79106221393814)
